created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jan 09 23:59:02 +0000 2024,1744871431786127641,The Shame on you @mohmahfudmd  seharus nya anda keluar dari dari kabinet pa @jokowi terus bergabung dgn pemberontak negara ‼️  Ambisi @ganjarpranowo dan PDIP MEMBUAT ANDA SEPERTI ORANG LING LUNG ‼️,2,26,8,36,in,1604408934525464576,1744871431786127641,xquitavee,https://twitter.com/xquitavee/status/1744871431786127641
Tue Jan 09 23:58:49 +0000 2024,1744871377189134507,"@ganjarpranowo @mohmahfudmd berkah selalu untuk Ganjar-Mahfud yang telah membuat program insentif guru ngaji dan agama ini, mereka sangat memprioritaskan kecerdasan anak bangsa dengan mengapresiasi pengajar, agar selalu semangat",0,0,0,0,in,1706281989190651904,1744647255024689634,hanamahera,https://twitter.com/hanamahera/status/1744871377189134507
Tue Jan 09 23:58:42 +0000 2024,1744871348974080346,@ganjarpranowo @mohmahfudmd Pak Ganjar selalu membuat kebijakan yang pro terhadap rakyat kecil khususnya yang selama ini belum mendapat dukungan dari pemerintah,0,0,0,0,in,1699329527435153408,1744647255024689634,Santrikoplak12,https://twitter.com/Santrikoplak12/status/1744871348974080346
Tue Jan 09 23:58:40 +0000 2024,1744871342523187522,"@__AnakKolong @ganjarpranowo @mohmahfudmd Semakin kau pojokkan jokowi, semakin capresmu kalah!..",0,0,0,0,in,1450195741528313856,1744274098182885706,torojo3,https://twitter.com/torojo3/status/1744871342523187522
Tue Jan 09 23:58:38 +0000 2024,1744871334596039031,"@ganjarpranowo @timechineco @mohmahfudmd 2tahun memimpin Jateng, skala 0 - 100 berapa nilai Bapak? Ga usah malu-malu pendukung Ganjar. Saya kasi nilai 1,1",0,0,0,0,in,1565956827208384512,1744201968816652610,NdyDepari,https://twitter.com/NdyDepari/status/1744871334596039031
Tue Jan 09 23:57:54 +0000 2024,1744871146372428195,"@ganjarpranowo @mohmahfudmd Wahhhh pasti jawa tengah akan ada paling banyak sarjananya dong,,dan setiap keluarga di kampungku akan punya 1 sarjana….tapi apa iya bisa gitu?bayangkan saja baru kelurahanku dan kelurahan sebelah saya saja sdh pasti 90% lebih akan di kuliahin?pakai uang siapa?ndabrus tok",0,0,0,0,in,1724132454532026370,1744585664728064442,Pitoe_07,https://twitter.com/Pitoe_07/status/1744871146372428195
Tue Jan 09 23:57:41 +0000 2024,1744871093939372489,@ganjarpranowo @mohmahfudmd Mereka para guru ngaji layak mendapatkan tunjangan dari pemerintah untuk kesejahteraan mereka,0,0,0,0,in,1722536868842221568,1744647255024689634,SulisAja695812,https://twitter.com/SulisAja695812/status/1744871093939372489
Tue Jan 09 23:57:35 +0000 2024,1744871070061212036,"@ganjarpranowo @mohmahfudmd Mantab pak ganjar sangat meringankan beban rakyat, dan bisa membantu perekonomian keluarga.",0,0,0,0,in,1666786203033808897,1744585664728064442,Sindy72a,https://twitter.com/Sindy72a/status/1744871070061212036
Tue Jan 09 23:57:23 +0000 2024,1744871019339477353,"@ganjarpranowo @mohmahfudmd program kayak gini Insya Allah bisa bikin semangat para guru ngaji terus berkobar dan memberikan dampak positif buat anak-anak yang mereka ajarin. aamiin aamiin, gama cakep bener ahh programnya!",0,0,0,0,in,1712336727468331008,1744647255024689634,BellaRosa184,https://twitter.com/BellaRosa184/status/1744871019339477353
Tue Jan 09 23:57:16 +0000 2024,1744870988473606568,"@ganjarpranowo @mohmahfudmd Guru ngaji saya namanya John Pak. Anaknya 7. Jadi boleh ya Pak, beliau mendapatkan gaji.",0,0,0,0,in,759478309407252481,1744647255024689634,Kedutin,https://twitter.com/Kedutin/status/1744870988473606568
Tue Jan 09 23:57:03 +0000 2024,1744870933398180217,@ganjarpranowo @mohmahfudmd semoga semua guru guru keagamaan diberikan kesehatan dan kesabaran dalam mengajarkan kebaikan,0,0,0,0,in,1599015711229157376,1744647255024689634,FelicityLoran,https://twitter.com/FelicityLoran/status/1744870933398180217
Tue Jan 09 23:56:57 +0000 2024,1744870909125820594,"@Melihat_Indo @ganjarpranowo @mohmahfudmd Keren, pasukan ambyar pasti ikut mbk yan vellia dukung pak Ganjar Mahfud",0,0,0,0,in,1371955641795760130,1744596129302581590,WildaAr_,https://twitter.com/WildaAr_/status/1744870909125820594
Tue Jan 09 23:56:56 +0000 2024,1744870905355042897,@ganjarpranowo @mohmahfudmd guru ngaji memiliki peran penting untuk menata akhlak anak anak muda sejak dini,0,0,0,0,in,1717122541615996928,1744647255024689634,RuthShanno36673,https://twitter.com/RuthShanno36673/status/1744870905355042897
Tue Jan 09 23:56:50 +0000 2024,1744870881493696861,"@ganjarpranowo @mohmahfudmd banyak sekali program Ganjar-Mahfud yang sangat bermanfaat dengan pemberian insentif ke guru ngaji dan guru agama, akan membawa dampak baik bagi pengajar maupun anak bangsa yang ingin belajar",0,0,0,0,in,1706278251583475712,1744647255024689634,ReyhanSafana,https://twitter.com/ReyhanSafana/status/1744870881493696861
Tue Jan 09 23:56:48 +0000 2024,1744870870613729293,@worksfess Pak gak mau ngerubah kebijakan kaya gini? @ganjarpranowo @mohmahfudmd @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet,0,0,0,0,in,1296580019645423616,1744742083632714124,Gangnamboyz1,https://twitter.com/Gangnamboyz1/status/1744870870613729293
Tue Jan 09 23:56:48 +0000 2024,1744870869170831849,"@ganjarpranowo @mohmahfudmd bentar lagi, guru ngaji yang kadang suka luput dari perhatian ini bakal dihargai kerja kerasnya! proud of you, 03! 🤟🏻",0,0,0,0,in,1712125826249134081,1744647255024689634,MelodiGabrille,https://twitter.com/MelodiGabrille/status/1744870869170831849
Tue Jan 09 23:56:47 +0000 2024,1744870865681235971,@ganjarpranowo @mohmahfudmd Masyarakat sangat berterima kasih karena Pak Ganjar lewat negara sudah mau memperhatikan kesejahteraan para guru ngaji,0,0,0,0,in,1708635071358660608,1744647255024689634,PutraSuhen72829,https://twitter.com/PutraSuhen72829/status/1744870865681235971
Tue Jan 09 23:56:23 +0000 2024,1744870766284542363,@ganjarpranowo @mohmahfudmd Program yang baik ini perlu kita dukung pak penuh,0,0,0,0,in,1725868834836643840,1744647255024689634,varianno,https://twitter.com/varianno/status/1744870766284542363
Tue Jan 09 23:56:21 +0000 2024,1744870755991736637,@ganjarpranowo @mohmahfudmd paslon terniat yang pengen menyejahterakan masyarakatnya! joss gandos ganjar mahfud! 🤟🏻🤟🏻,0,0,0,0,in,1712123371272716288,1744647255024689634,wi9664,https://twitter.com/wi9664/status/1744870755991736637
Tue Jan 09 23:56:08 +0000 2024,1744870704401805478,"@ganjarpranowo @mohmahfudmd Mengaji bagi umat Islam adalah tiang agama, semoga dengan Danya gaji guru keagamaan dapat menambah semangat para guru keagamaa6",0,0,0,0,in,1707731609380876288,1744647255024689634,buttercake991,https://twitter.com/buttercake991/status/1744870704401805478
Tue Jan 09 23:56:05 +0000 2024,1744870692225778084,@ganjarpranowo @mohmahfudmd Semoga para ustad dan guru ngaji makin Sejahtera setelah Pak Ganjar menjalankan program nya,0,0,0,0,in,1699255854141415424,1744647255024689634,aji_santo68341,https://twitter.com/aji_santo68341/status/1744870692225778084
Tue Jan 09 23:55:46 +0000 2024,1744870610080305533,@ganjarpranowo @mohmahfudmd semoga sedikit bantuan kesejahteraan bisa melahirkan guru ngaji yang sedikit lebih sabar juga dalam mengajari yang demikian,0,0,0,0,in,1598699469939167233,1744647255024689634,IsadoraAtti,https://twitter.com/IsadoraAtti/status/1744870610080305533
Tue Jan 09 23:55:44 +0000 2024,1744870601490411856,"@ganjarpranowo @mohmahfudmd diharapkan dengan adanya program ini, akan semakin banyak guru ngaji yang semangat dan kita bisa dapet generasi yang kuat di agama. Mantap lah pokoknya! 👍🏻",0,0,0,0,in,1722851563109277696,1744647255024689634,FelipeLousiana,https://twitter.com/FelipeLousiana/status/1744870601490411856
Tue Jan 09 23:55:35 +0000 2024,1744870564010094677,Dogma kacung manusia Gurun agama biadab @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP?,0,0,0,0,in,2687473422,1744870564010094677,jelasbukanonta,https://twitter.com/jelasbukanonta/status/1744870564010094677
Tue Jan 09 23:55:34 +0000 2024,1744870561698971834,@ganjarpranowo @mohmahfudmd Pak Ganjar selalu paham dengan masyarakat luas dimanapun,0,0,0,0,in,1704519278886838272,1744647255024689634,Dodoahad9,https://twitter.com/Dodoahad9/status/1744870561698971834
Tue Jan 09 23:55:22 +0000 2024,1744870512374001776,@ganjarpranowo @mohmahfudmd Guru ngaji agama layak mendapatkan gaji dari negara karena telah memberikan sumbangsih yang besar buat masyarakat,0,0,0,0,in,1701913686762549248,1744647255024689634,WonosariLe,https://twitter.com/WonosariLe/status/1744870512374001776
Tue Jan 09 23:55:19 +0000 2024,1744870499849773220,Dogma kacung manusia Gurun agama biadab @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP?,0,0,0,0,in,2687473422,1744870499849773220,jelasbukanonta,https://twitter.com/jelasbukanonta/status/1744870499849773220
Tue Jan 09 23:55:17 +0000 2024,1744870491104670147,@ganjarpranowo @mohmahfudmd kabar bagus banget sih ini! aku pikir ini bakal jadi langkah keren buat nguat-in pendidikan keagamaan! joss ganjar mahfud! 👊🏻,0,0,0,0,in,1722842984537030656,1744647255024689634,elsmrna,https://twitter.com/elsmrna/status/1744870491104670147
Tue Jan 09 23:55:01 +0000 2024,1744870422263525493,@Melihat_Indo @ganjarpranowo @mohmahfudmd Wow kejutan banget  Akhirnya mbk yan vellia menjatuhkan pilihan nya pada Ganjar Mahfud,0,0,0,0,in,1502127433293889536,1744596129302581590,Nuzula27048312,https://twitter.com/Nuzula27048312/status/1744870422263525493
Tue Jan 09 23:54:57 +0000 2024,1744870407516348597,@ganjarpranowo @mohmahfudmd Terimakasih pak Ganjar selalu memperhatikan rakyat kecil dimanapun berada,0,0,0,0,in,1690410533357592576,1744647255024689634,wawanipol,https://twitter.com/wawanipol/status/1744870407516348597
Tue Jan 09 23:54:48 +0000 2024,1744870367653704081,@ganjarpranowo @mohmahfudmd Program satu keluarga miskin satu sarjana ini obat investigasi demi generasi muda yang unggul,0,0,0,0,in,1493203871296290819,1744585664728064442,melont_mass,https://twitter.com/melont_mass/status/1744870367653704081
Tue Jan 09 23:54:41 +0000 2024,1744870339715436744,"@ganjarpranowo @mohmahfudmd Program yang kerennn, pendidikan emang penting, tapi emang sering kali terkendala oleh ekomomi... Setuju bnget saya sama program bapak Satu Keluarga Miskin Satu Sarjana...",0,0,0,0,in,1717558169613008896,1744585664728064442,akusicuteee,https://twitter.com/akusicuteee/status/1744870339715436744
Tue Jan 09 23:54:37 +0000 2024,1744870322921476170,"@ganjarpranowo @mohmahfudmd kerja dengan dedikasi tinggi tapi gaji sering terabaikan, sekarang bakal dapet apresiasi lebih! keren poll paslon 03!",0,0,0,0,in,1712346880120864770,1744647255024689634,PRumi55721,https://twitter.com/PRumi55721/status/1744870322921476170
Tue Jan 09 23:54:21 +0000 2024,1744870254956949512,@ganjarpranowo @mohmahfudmd Pak Ganjar Paling apresiasi jasa guru ngaji,0,0,0,0,in,1724625877152256000,1744647255024689634,soma13477,https://twitter.com/soma13477/status/1744870254956949512
Tue Jan 09 23:54:18 +0000 2024,1744870241413583101,@ganjarpranowo @mohmahfudmd sedikit bantuan agar lebih sabar menghadapi santri yang model beginian 😜,0,0,0,0,in,1599241085716660224,1744647255024689634,ArdianusTameon,https://twitter.com/ArdianusTameon/status/1744870241413583101
Tue Jan 09 23:54:18 +0000 2024,1744870240356561145,@bnsphrxyzzz Dogma kacung manusia Gurun agama biadab @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP?,0,0,0,0,in,2687473422,1744863095183319399,jelasbukanonta,https://twitter.com/jelasbukanonta/status/1744870240356561145
Tue Jan 09 23:54:17 +0000 2024,1744870238678909186,@ganjarpranowo @mohmahfudmd Hanya pak Ganjar yang punya visi dan misi jelas seperti ini,0,0,0,0,in,1601052385786613761,1744647255024689634,balalaki1992,https://twitter.com/balalaki1992/status/1744870238678909186
Tue Jan 09 23:54:13 +0000 2024,1744870221343760736,"@Melihat_Indo @ganjarpranowo @mohmahfudmd semua sudah tegas dan terang-terangan mendukung pasangan Ganjar-Mahfud. memang sudah tidak ada keraguan lagi, paslon 3 ini yang paling tepat untuk mengatasi semua permasalahan Indonesia",0,0,0,0,in,1706278251583475712,1744596129302581590,ReyhanSafana,https://twitter.com/ReyhanSafana/status/1744870221343760736
Tue Jan 09 23:54:04 +0000 2024,1744870183280500874,Dogma kacung manusia Gurun agama biadab @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP?,0,0,0,0,in,2687473422,1744870183280500874,jelasbukanonta,https://twitter.com/jelasbukanonta/status/1744870183280500874
Tue Jan 09 23:53:56 +0000 2024,1744870148790747511,@Melihat_Indo @ganjarpranowo @mohmahfudmd Optimis menang satu putaran karena dukungan untuk paslon 03 terus bertambah setiap saat,0,0,0,0,in,1701913686762549248,1744596129302581590,WonosariLe,https://twitter.com/WonosariLe/status/1744870148790747511
Tue Jan 09 23:53:46 +0000 2024,1744870108126912720,"@ganjarpranowo @mohmahfudmd Semoga satu keluarga miskin satu sarjana,bisa terwujud, GAMA sukses selalu 🤟🤟",0,0,0,0,in,1709138394742456320,1744585664728064442,AdeEndang88702,https://twitter.com/AdeEndang88702/status/1744870108126912720
Tue Jan 09 23:53:42 +0000 2024,1744870090993242405,Dogma kacung manusia Gurun agama biadab @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP?,0,0,0,0,in,2687473422,1744870090993242405,jelasbukanonta,https://twitter.com/jelasbukanonta/status/1744870090993242405
Tue Jan 09 23:53:30 +0000 2024,1744870039436906611,@nissa_cimay @SwipeMatch @nesspp_ @txtdrpemerintah @mohmahfudmd Makin yakin Amin 1 putaran.,0,0,0,0,in,1699369926409207808,1744679828467732598,07hidayatRh,https://twitter.com/07hidayatRh/status/1744870039436906611
Tue Jan 09 23:53:10 +0000 2024,1744869956121166306,@ganjarpranowo @mohmahfudmd Pak Ganjar memang paham kebutuhan para guru ngaji kita semua,0,0,0,0,in,1601057902042968065,1744647255024689634,siapaci2,https://twitter.com/siapaci2/status/1744869956121166306
Tue Jan 09 23:53:04 +0000 2024,1744869932263977019,"@Melihat_Indo @ganjarpranowo @mohmahfudmd Alhamdulillah, bismillah semoga Ganjar  Mahfud  menang",0,0,0,0,in,1690514253500108800,1744596129302581590,MentariEl211,https://twitter.com/MentariEl211/status/1744869932263977019
Tue Jan 09 23:53:03 +0000 2024,1744869925699936727,@Melihat_Indo @ganjarpranowo @mohmahfudmd Optimis menang satu putaran bila dukungan pada Pak Ganjar terus bertambah seperti ini,0,0,0,0,in,1699937602810548224,1744596129302581590,Segoroyoso12,https://twitter.com/Segoroyoso12/status/1744869925699936727
Tue Jan 09 23:53:01 +0000 2024,1744869917701320722,"@Melihat_Indo @ganjarpranowo @mohmahfudmd Jelasss lah, pak Ganjar berhak mendapatkan dukungan masyarakat Indonesia dari kalangann manapun, pak Ganjar selalu memikirkan kesejahteraan masyarakat nyaaa !!!",0,0,0,0,in,1717558169613008896,1744596129302581590,akusicuteee,https://twitter.com/akusicuteee/status/1744869917701320722
Tue Jan 09 23:52:44 +0000 2024,1744869849405501508,"@Melihat_Indo @ganjarpranowo @mohmahfudmd terus mengalir dukungan Ganjar-Mahfud. terima kasih untuk istri mendiang Almarhum Didi Kempot. panjatkan al fatihah juga untuk Almarhum, semoga selalu berada disisi tuhan yang maha esa. Berkah selalu untuk keluarga Ambyar juga Ganjar-Mahfud",0,0,0,0,in,1683422666026545153,1744596129302581590,MStowinty,https://twitter.com/MStowinty/status/1744869849405501508
Tue Jan 09 23:52:37 +0000 2024,1744869818086699415,"@bujangkinangan @rionaldopriamb1 @gus_dibyo @detikcom @mohmahfudmd Mosok masyarakat datang disuruh pulang ,.. heran ... 🤣🤣🤣",0,2,0,1,in,1440636881461387264,1744721435610722332,BambangNoeryan4,https://twitter.com/BambangNoeryan4/status/1744869818086699415
Tue Jan 09 23:52:28 +0000 2024,1744869782837760393,@Melihat_Indo @ganjarpranowo @mohmahfudmd Para sobat ambyar akan memberikan dukungan penuh buat kemenangan Ganjar Mahfud,0,0,0,0,in,1701913189091586048,1744596129302581590,LenovoWonosari,https://twitter.com/LenovoWonosari/status/1744869782837760393
Tue Jan 09 23:52:15 +0000 2024,1744869728143966613,@Melihat_Indo @ganjarpranowo @mohmahfudmd Seluruh rakyat dari berbagai kalangan siap mendukung Pak ganjar,0,0,0,0,in,1724625877152256000,1744596129302581590,soma13477,https://twitter.com/soma13477/status/1744869728143966613
Tue Jan 09 23:52:10 +0000 2024,1744869706107179109,@f_fathur @aniesbaswedan @mohmahfudmd Iyaa kok ga disebutin pak mana orangnya,0,1,0,1,in,1588418730182090752,1744822307204595951,NeviaFitri,https://twitter.com/NeviaFitri/status/1744869706107179109
Tue Jan 09 23:52:10 +0000 2024,1744869705641599031,@ganjarpranowo @mohmahfudmd Hanya program pasangan Ganjar-Mahfud yang untuk rakyat Indonesia,0,0,0,0,in,2788671468,1744585664728064442,penggiat_sambat,https://twitter.com/penggiat_sambat/status/1744869705641599031
Tue Jan 09 23:52:01 +0000 2024,1744869668802994654,@ganjarpranowo @mohmahfudmd Selama ini guru itu nggak dapat bantuan dari pemerintah semoga kali ini dapat bantuan,0,0,0,0,in,1730876715998859264,1744647255024689634,tdl66721,https://twitter.com/tdl66721/status/1744869668802994654
Tue Jan 09 23:51:49 +0000 2024,1744869617921851683,@Melihat_Indo @ganjarpranowo @mohmahfudmd Tak heran bila pendukung Pak Ganjar terus bertambah karena rekam sejak beliau memang sudah teruji,0,0,0,0,in,1701913968670072832,1744596129302581590,dianayu67,https://twitter.com/dianayu67/status/1744869617921851683
Tue Jan 09 23:51:38 +0000 2024,1744869571402903893,Indonesia bukan kacung manusia gurun @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP?,0,0,0,0,in,2687473422,1744869571402903893,jelasbukanonta,https://twitter.com/jelasbukanonta/status/1744869571402903893
Tue Jan 09 23:51:30 +0000 2024,1744869538444005636,@Melihat_Indo @ganjarpranowo @mohmahfudmd Banyak dukungan dari segala penjuru,0,0,0,0,in,1730876715998859264,1744596129302581590,tdl66721,https://twitter.com/tdl66721/status/1744869538444005636
Tue Jan 09 23:51:27 +0000 2024,1744869523579363601,@Melihat_Indo @ganjarpranowo @mohmahfudmd Memang sudah seharusnya seluruh rakyat mendukung Pak Ganjar,0,0,0,0,in,1724625134907191296,1744596129302581590,AbangBotak49021,https://twitter.com/AbangBotak49021/status/1744869523579363601
Tue Jan 09 23:51:26 +0000 2024,1744869520014270751,@ganjarpranowo @mohmahfudmd Sabar banget guru ngajinya hahahah. Pak Ganjarrr selalu mengutamakan kebutuhan masyarakat nya yaa... Semangat pak Guru dan Pak Ganjarr,0,0,0,0,in,1717558169613008896,1744647255024689634,akusicuteee,https://twitter.com/akusicuteee/status/1744869520014270751
Tue Jan 09 23:51:23 +0000 2024,1744869507959791634,@ilhampurnama887 Indonesia bukan kacung manusia gurun @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP?,1,1,1,6,in,2687473422,1744850205235871902,jelasbukanonta,https://twitter.com/jelasbukanonta/status/1744869507959791634
Tue Jan 09 23:51:20 +0000 2024,1744869497532731719,@BosPurwa @mohmahfudmd @aniesbaswedan @ganjarpranowo  @cakimiNOW Bisa utk bahan debat berikutnya..,0,1,2,26,in,2256405408,1744754483140382738,SutrisnoTrisen,https://twitter.com/SutrisnoTrisen/status/1744869497532731719
Tue Jan 09 23:51:10 +0000 2024,1744869451865157903,Indonesia bukan kacung manusia gurun @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP?,0,0,0,0,in,2687473422,1744869451865157903,jelasbukanonta,https://twitter.com/jelasbukanonta/status/1744869451865157903
Tue Jan 09 23:50:53 +0000 2024,1744869380306182339,@Melihat_Indo @ganjarpranowo @mohmahfudmd Pasukan sobat ambyar full dukung Ganjar-Mahfud 🔥,0,0,0,0,in,1707731609380876288,1744596129302581590,buttercake991,https://twitter.com/buttercake991/status/1744869380306182339
Tue Jan 09 23:50:51 +0000 2024,1744869371888218184,@ganjarpranowo @mohmahfudmd Selalu memberikan hal yang positif keren keren keren,0,0,0,0,in,1730876715998859264,1744585664728064442,tdl66721,https://twitter.com/tdl66721/status/1744869371888218184
Tue Jan 09 23:50:46 +0000 2024,1744869351948530036,"@Melihat_Indo @ganjarpranowo @mohmahfudmd alhamdulillah dapet pasukan lagi ya Pak untuk dukunganmu, kali ini dari pasukan ambyar oleh keluarga almarhum Didi Kempot",0,0,0,0,in,1707358043418320896,1744596129302581590,Wildansyah34,https://twitter.com/Wildansyah34/status/1744869351948530036
Tue Jan 09 23:50:42 +0000 2024,1744869337557864704,@Melihat_Indo @ganjarpranowo @mohmahfudmd Perjuangan Pak Ganjar mengentaskan kemiskinan sudah tidak diragukan lagi,0,0,0,0,in,1724624266883469312,1744596129302581590,AbangTampa9648,https://twitter.com/AbangTampa9648/status/1744869337557864704
Tue Jan 09 23:50:23 +0000 2024,1744869257983480104,@Melihat_Indo @ganjarpranowo @mohmahfudmd Inilah waktu nya Indonesia bersatu bersama pak Ganjar Mahfud pilihan kita,0,0,0,0,in,1601064960159027200,1744596129302581590,leeminjawa,https://twitter.com/leeminjawa/status/1744869257983480104
